gene_id	CC7_tx	CC7_prot	H2_tx	H2_prot	RS_tx	RS_prot	SSB01_tx	SSB01_prot
AIPGENE25198	-0.28467	-0.0829	-0.08435	0.00874	-0.13741	0.01156	-0.30873	-0.05593
AIPGENE25199	-1.12649	0.16854	-0.56942	0.23817	-1.00402		-0.07711	-0.02781
AIPGENE25200	-0.37863		-0.42053		-0.64716		-0.10956	
AIPGENE25201	0.04062		0.20807		0.1023		0.04466	
AIPGENE25202	0.28329	-0.01912	0.15485	-0.01853	0.16266	0.03487	0.27227	0.01975
AIPGENE25203	-0.33804		0.18465		0.21821		-0.05285	
AIPGENE25204	-0.23487	-0.00506	-0.16548	-0.06296	-0.38769	0.13205	-0.02494	0.02475
AIPGENE25205	0.16308		0.00052		0.01193		0.04904	
AIPGENE25206	-0.06029		-0.27538		-0.09125		-0.07265	
AIPGENE25208	-0.04014		0.06943		0.00273		-0.12696	
AIPGENE25210	0.45918		0.38733		0.11959		0.4123	
AIPGENE25211	-0.16888		-0.265		-0.23363		-0.39024	
AIPGENE25212	0.15024	0.07104	0.33206	0.02744	0.20331	-0.00376	0.03	0.03075
AIPGENE25213	0.31164	0.01612	-0.0794	0.02199	0.24027	0.12603	0.0849	0.09575
AIPGENE25214	0.05667		0.03185		0.17058		0.11855	
AIPGENE25215	0.71686		0.71212		1.42013		1.02402	
AIPGENE25216	-0.32342		-0.07386		0.0375		-0.05761	
AIPGENE25217	0.30782		-0.27849		-0.68897		0.12666	
AIPGENE25218	0.07899		-0.0918		0.14874		0.33851	
AIPGENE25219	0.09928		0.00867		0.04105		0.04996	
AIPGENE25220	0.37676	0.05954	0.05773	-0.14155	0.1395	-0.12611	0.32138	-0.05466
AIPGENE25221	0.26808	0.1126	0.67785	0.07992	-0.08408	0.02771	0.3658	0.10832
AIPGENE25222	0.04834		0.08257		-0.20031		-0.43902	
AIPGENE25223	-0.31703		0.46597		0.08305		-0.1911	
AIPGENE25225	-0.77253		-0.43906		-0.88262		-0.22864	
AIPGENE25226	0.18524		0.36268		0.14017		0.22396	
AIPGENE25227	-0.18863		-0.61552		-0.32699		-0.49309	
AIPGENE25228	0.01081		0.28695		0.00961		0.13083	
AIPGENE25229	0.70491		0.68969		0.9787		0.8685	
AIPGENE25230	0.72254		0.06228		0.63322		0.47012	
AIPGENE25231	-0.2997		-0.56546		-0.4277		-0.6563	
AIPGENE25232	-0.12019		0.12573		0.56361		0.37895	
AIPGENE25233	-0.2097		-0.20666		-0.32514		-0.27161	
AIPGENE25235	0.6149		0.21904		-0.41079		0.20432	
AIPGENE25236	-0.33877		-0.03585		-0.25894		-0.47712	
AIPGENE25237	0.04875	0.05691	0.02226	0.04126	0.15307		0.00209	0.08733
AIPGENE25238	0.06884		0.16548		0.1714		0.40125	
AIPGENE25239	0.61956		0.55866		0.53956		0.68316	
AIPGENE25240	-0.1163		-0.0317		-0.16324		0.00612	
AIPGENE25241	-0.41676		-0.113		-0.63607		-0.51503	
AIPGENE25242	0.67437		-0.86155		-0.49918		1.71049	
AIPGENE25243	0.18741	0.04598	0.03881	-0.0691	0.06135	-0.41222	0.16205	0.10736
AIPGENE25244	-0.20314		0.04367		0.14857		-0.46162	
AIPGENE25245	-0.39		0.09776				-0.16181	
AIPGENE25246	0.43638		-0.63365		0.32689		-0.21092	
AIPGENE25247	0.07796				-0.30411		0.28884	
AIPGENE25248			-0.06801					
AIPGENE25249			-0.09718		-0.40357		-0.84226	
AIPGENE25251			-0.46245					
AIPGENE25252	-0.46803		-0.05538		-0.26965		-0.15153	
AIPGENE25253			-0.14381				-0.32907	
AIPGENE25254			-0.34159					
AIPGENE25255			0.26901					
AIPGENE25256	1.20369		0.18521				0.01434	
AIPGENE25258			-0.21068					
AIPGENE25259	-0.26483		-0.08		-0.45277		-0.05074	
AIPGENE25260	0.12177		0.04674		0.02186		0.07921	
AIPGENE25261	0.24246		-0.9582		-0.38654		-0.16509	
AIPGENE25262	0.09799		1.44943		0.32152		-0.26856	
AIPGENE25263	0.1719		-0.20451		-0.32315		-0.25225	
AIPGENE25264	0.28487		0.27196		0.17871		0.28477	
AIPGENE25265	0.27302		0.07767		0.01802		0.07736	
AIPGENE25266	0.14308		-0.14878				1.14416	
AIPGENE25267	-0.43766		-0.32826		-0.1666		-0.00708	
AIPGENE25268	0.27368		-0.44892		0.19106		0.16358	
AIPGENE25269			-0.16639					
AIPGENE25270	0.06887		0.08079		-0.55584		-0.65209	
AIPGENE25271	0.00088	0.09532	-0.03297	-0.17062	0.0799	-0.42011	0.02305	-0.31901
AIPGENE25272	-0.46992		-0.07243		-0.08654		-0.33383	
AIPGENE25273	0.16384		0.07		0.17294		0.06189	
AIPGENE25274			-0.22616					
AIPGENE25275	0.134	0.05839	0.14254	-0.07839	0.24855		0.30304	-0.09462
AIPGENE25276	0.34606		-0.07811		0.12957		0.07395	
AIPGENE25277	0.34076		-0.02493		0.26498		-0.00396	
AIPGENE25278	-0.00306		0.05475		-0.00488		0.00286	
AIPGENE25279	-0.41631		0.05964		-0.06049		0.08383	
AIPGENE25281	0.33983		0.03086		0.23926		0.39674	
AIPGENE25282	-0.00106		0.84197		0.66702		0.73347	
AIPGENE25283					1.96121			
AIPGENE25284	-0.05254		-0.64826		-0.15315		-0.28634	
AIPGENE25285			0.20204					
AIPGENE25287	-0.51492		0.09628		-0.40854		-0.22318	
AIPGENE25288	0.19691		0.14691		0.10386		-0.0647	
AIPGENE25291	-0.50683		-0.24792		0.10516		0.12224	
AIPGENE25292	-0.24312		-0.1784		-1.20585		-0.6874	
AIPGENE25293			-0.77074					
AIPGENE25294	0.30401		0.09007		0.34718		0.3729	
AIPGENE25295	-0.71578		-0.22201		0.82737		-0.87356	
AIPGENE25296	0.19416		-0.00795		-0.04205		0.19965	
AIPGENE25297	0.12182		-0.2943		-0.22608		-0.14175	
AIPGENE25298	-0.10776		0.11722		0.21757		-0.08673	
AIPGENE25299	1.33783		0.21384		1.01795		0.32798	
AIPGENE25300	-0.43092		-0.34		0.34106		-0.18715	
AIPGENE25301	0.28933		0.15016		0.01533		-0.02979	
AIPGENE25302			0.4088					
AIPGENE25304	-0.0506	-0.20386	-0.19628	-0.07512	-0.22765	0.049	0.0421	-0.28668
AIPGENE25305	-0.05629	-0.05059	-0.12629	0.08087	-0.07136		0.15534	-0.01859
AIPGENE25306					-0.0605			
AIPGENE25307	0.60057		0.63727		0.92174		0.45776	
AIPGENE25308	0.74197		-0.26838		-0.11782		0.37354	
AIPGENE25309	-0.30449		0.27204		-0.25104		-0.02739	
AIPGENE25312	0.02647		-0.07635		0.70993		0.60296	
AIPGENE25313	0.00047		0.06055		0.24828		0.01047	
AIPGENE25314	-0.11259		0.04741		0.18834		0.00105	
AIPGENE25315	-0.04845		0.06728		0.08494		0.02255	
AIPGENE25316					-0.13385			
AIPGENE25317	-0.53249		0.00467		-0.518		-0.20039	
AIPGENE25318	0.09281		0.26547		0.99829		0.58612	
AIPGENE25319							0.14813	
AIPGENE25320	0.1198		0.73987		-0.02849		-0.08237	
AIPGENE25322					-0.24593			
AIPGENE25324	-0.57161	0.10337	-0.62216	-0.10709	-0.95511	0.00334	-0.507	-0.10299
AIPGENE25325	0.20002	-0.00516	0.11062	0.04583	-0.20563		0.35858	-0.02285
AIPGENE25326	0.33926		0.52565		0.17182		-0.2713	
AIPGENE25327	0.18566		0.12143		0.22475		-0.05124	
AIPGENE25328	-0.36471		0.31693		-0.22738		-0.05723	
AIPGENE25329	0.46408		-0.17829		-1.35307		-0.27885	
AIPGENE25330	-0.34298		-0.45446		-0.58368		-1.01126	
AIPGENE25331	-0.59071		-0.9767		-0.37131		-0.52802	
AIPGENE25332	-0.9367						-0.30567	
AIPGENE25333	-0.17249				-0.12098		0.04829	
AIPGENE25334	0.18879		0.37318		-0.25961		-0.57094	
AIPGENE25335	-0.46428		-0.13757		-0.50567		-0.12349	
AIPGENE25336	-0.14759		-0.23332		-0.23935		-0.43602	
AIPGENE25337	-0.27095		-0.06361		0.03291		-0.29475	
AIPGENE25338	-0.07597		-0.08236		-0.01493		-0.12229	
AIPGENE25339	0.05726	0.05151	-0.10276	0.06418	-0.27498	0.06944	0.0144	-0.03243
AIPGENE25340	-0.11803		-0.02208		-0.2174		-0.0753	
AIPGENE25341	-0.39875		-0.09098		-0.32481		-0.52208	
AIPGENE25342	0.43171		-0.07426		0.03167		0.03976	
AIPGENE25344	-0.53255	0.34108		-0.42486		0.18474	-0.76287	-0.22353
AIPGENE25347	0.36991		0.43907		0.50826		0.11963	
AIPGENE25348			0.73149		0.05254		0.56747	
AIPGENE25349	-0.01925		0.63622		-0.04709		-0.00799	
AIPGENE25350	0.08239		0.35226		0.02841		0.27308	
AIPGENE25351							1.01351	
AIPGENE25352	-0.53245		-0.40513		0.10958		-0.09723	
AIPGENE25354	0.09835		0.03823		0.06455		0.12236	
AIPGENE25355	0.36614		0.10985				0.05341	
AIPGENE25356	0.23375		0.45376		0.38149		0.50799	
AIPGENE25357	-0.51438		-0.36777		-0.44615		-0.61737	
AIPGENE25358	0.18692		0.21681		0.16454		0.22332	
AIPGENE25359	-0.0247		0.24309		0.38382		-0.01383	
AIPGENE25360	-0.30969		-0.61059		-0.11202		-0.02198	
AIPGENE25361	0.2876	0.16119	0.18941	-0.07658	0.05088	0.04418	0.2951	-0.00746
AIPGENE25362	0.43941		0.26079		0.19893		0.30176	
AIPGENE25363			0.96461		0.86059			
AIPGENE25364	0.06063		-0.03194		0.21058		-0.01069	
AIPGENE25366	0.74537		0.67056		0.04793		0.48919	
AIPGENE25367	-0.01397		0.7179		1.97779		0.85834	
AIPGENE25369			-0.54966				-0.72423	
AIPGENE25370	0.40766		0.06415		0.48192		0.81598	
AIPGENE25371	0.51405		0.82501		0.9897		0.07284	
AIPGENE25372	0.51473		0.51776		0.69179		-0.12582	
AIPGENE25373	0.3827		0.38617		1.05768		0.50658	
AIPGENE25375	0.42913		0.15348		-0.3809		0.04379	
AIPGENE25376	0.04024		0.45874		-0.69863		-0.25189	
AIPGENE25377	-0.17143		-0.60277		0.08064		-0.63454	
AIPGENE25378	-0.06905		-0.08331		0.34975		-0.01147	
AIPGENE25380			-0.48454		0.11257		0.49392	
AIPGENE25381	-0.68101		0.6718		-0.11463		-3.59147	
AIPGENE25383	0.78132		-0.93592		0.63943		-0.56378	
AIPGENE25384	-0.07233		-0.11809		-0.02614		0.28251	
AIPGENE25385			-0.26121		-0.04076		0.59138	
AIPGENE25387	-0.01813		-0.06017		0.67399		-0.04544	
AIPGENE25388			0.32452					
AIPGENE25389	0.05071		0.18363		-0.01746		0.13557	
AIPGENE25390	-0.24467		-0.08012		0.0539		0.231	
AIPGENE25391	0.27678	0.22364	-0.01399	-0.19891	0.03968	0.08104	0.10715	-0.06034
AIPGENE25392	0.63312	-0.01674	0.2566	-0.00326	0.22825	0.03579	0.48465	0.00569
AIPGENE25393	-0.0657		0.16125		-0.05951		-0.08775	
AIPGENE25394	0.28313		-0.16744		-0.15076		-0.24318	
AIPGENE25395	0.14875	-0.08534	0.12777	0.00839	0.07227	0.09062	0.1888	5e-05
AIPGENE25397	0.18203		0.14974		-0.2098	-0.08339	0.04255	-1.35627
AIPGENE25398	0.23849	0.28197	-0.12999	-0.64328	-0.15951		-0.1637	0.06309
AIPGENE25399	0.03307		-0.10232		-0.07039		-0.27456	
AIPGENE25400	-0.03881		-0.08735		0.03982		-0.06075	
AIPGENE25401	0.01194	-0.18744	0.0331	0.01616	0.05347	0.24987	0.07189	-0.11425
AIPGENE25402	0.32345		-0.11688		0.34402		-0.36976	
AIPGENE25403	-0.34908		0.24926		-0.53147		-0.4122	
AIPGENE25404	0.23683		-0.18749		-0.06456		-0.03796	
AIPGENE25405	-0.39228		-0.01462		-0.32453		-0.2545	
AIPGENE25406	-0.75665		0.56733		-0.4276		-0.91969	
AIPGENE25407	0.27308	-0.10751	0.21765	-0.03357	0.3331		0.07661	-0.02908
AIPGENE25408	0.21337		0.14415		-0.01056		0.3805	
AIPGENE25409	-0.24575		-0.06726		-0.10519		-0.73242	
AIPGENE25411	0.27248	0.03643	0.20983	-0.03717	0.01283	0.06339	0.09362	0.0739
AIPGENE25412	-0.07938		-0.04039		0.05918		-0.11312	
AIPGENE25413	-0.37384		0.09652		0.10986		-0.10758	
AIPGENE25414	0.41515		0.13123		0.24838		0.18883	
AIPGENE25415	0.21631	0.00957	0.05785	0.09884	-0.01627	0.00883	0.1222	0.007
AIPGENE25416	-0.1601		0.69006		-0.25211		-0.3227	
AIPGENE25417	-0.19376		-0.03265		0.01203		-0.10381	
AIPGENE25418	-0.43657		-0.2949		-0.48453		-0.47849	
AIPGENE25419	-0.0538		0.10321		0.05502		-0.11796	
AIPGENE25420	-0.05204		-0.07633		0.24764		0.05788	
AIPGENE25421	0.17658		-0.04011				-0.87143	
AIPGENE25422	-0.4738		0.0028		-0.46723		0.23343	
AIPGENE25424	0.04281	0.0301	-0.02993	-0.04702	0.13652	-0.03046	0.12749	0.02021
AIPGENE25426	-0.57089		0.08649				-0.39585	
AIPGENE25427	0.39382		-0.53092		1.0835		0.10382	
AIPGENE25428	-0.06428		-0.0784				-0.64199	
AIPGENE25429	-0.45606						-0.50774	
AIPGENE25430	-0.22672		-0.01155		0.83874		0.05161	
AIPGENE25431	0.00095		0.08734				-0.5376	
AIPGENE25432			-0.58641				-0.75025	
AIPGENE25433	-0.70369		-0.09008		0.38284		-0.80858	
AIPGENE25435	0.33953		-0.01511		-0.40171		-0.33257	
AIPGENE25436	0.2305		0.22623		0.05642		0.18758	
AIPGENE25437	-0.34832		-0.18669		-0.80263		-0.24674	
AIPGENE25438					0.01371		-0.19653	
AIPGENE25439	0.39664		0.28009		-0.3515		-0.03412	
AIPGENE25440			0.05195		0.04644			
AIPGENE25441			0.30108					
AIPGENE25442			-0.06659		-0.11866			
AIPGENE25443	0.27747		0.40537				-0.399	
AIPGENE25444	0.29393	0.10758	0.09493	0.08724	0.10265	-0.11815	0.17662	0.02727
AIPGENE25445	-0.16159		-0.27738		-0.04171		-0.12744	
AIPGENE25446	-0.41467		0.04765		0.35696		0.1033	
AIPGENE25447	0.20361		0.26943		-0.28727		0.16831	
AIPGENE25448	-0.38261		-0.10159		-0.19294		-0.39515	
AIPGENE25449					-0.66982		-0.46365	
AIPGENE25450	0.16376		0.28216		-0.03026		0.54993	
AIPGENE25451			0.08626		0.12461			
AIPGENE25452	-0.04907						0.24906	
AIPGENE25453	-0.18541		-0.06654		-0.07665		-0.1677	
AIPGENE25455	0.39597		0.23417		0.06067		0.06524	
AIPGENE25456			-0.76751				1.17197	
AIPGENE25457			0.51993		-0.17417		0.56281	
AIPGENE25459			0.63397				0.19156	
AIPGENE25460							1.01734	
AIPGENE25461	-0.00079		-0.27571				-0.3491	
AIPGENE25462	0.51781						-0.46797	
AIPGENE25463	0.27366		0.08912		0.2993		0.17058	
AIPGENE25465	-0.14674		-0.01777		0.08263		-0.2847	
AIPGENE25466	0.22578		-0.34498		0.31387		0.32502	
AIPGENE25467	-0.10321		-0.90857		0.02643		-0.08365	
AIPGENE25468	-1.13533		0.43146		0.98044		0.40317	
AIPGENE25469	-0.26101		0.9666		-1.03822		0.4927	
AIPGENE25470	-0.07923		-0.16115		-0.03663		-0.31125	
AIPGENE25471	0.08182		0.14519		0.03356		-0.42442	
AIPGENE25472	-0.21739		-0.07833		0.09145		-0.03699	
AIPGENE25473	-0.24239		0.0845		-0.03217		-0.46661	
AIPGENE25474	0.46487				-0.09719		-0.03433	
AIPGENE25475	0.35386				0.67829		-0.486	
AIPGENE25477	0.43581		0.3057		-0.1704		-0.02666	
AIPGENE25479	-0.12824		0.53675		0.07531		-0.32077	
AIPGENE25480	-0.09517		-0.06965		0.03122		-0.13456	
AIPGENE25483	0.22076		-0.14684		0.07051		0.12207	
AIPGENE25484			-0.30998		-0.71117			
AIPGENE25485	0.57624		-0.47583		-0.37626		0.11102	
AIPGENE25486	-0.02865		-0.01107		-0.07809		0.03326	
AIPGENE25487	-0.25433		-0.38508		-0.39467		-0.43872	
AIPGENE25488	-0.00447		-0.0767		0.13113		-0.0362	
AIPGENE25489	-0.24966		0.11751		0.29953		-0.35134	
AIPGENE25490	0.00749	-0.04745	0.2453	0.02513	0.18292	0.17226	0.17136	-0.00466
AIPGENE25491	0.41957		0.17081		0.0957		0.30436	
AIPGENE25493	0.03656		0.27218		0.11437		0.11107	
AIPGENE25494	0.17748	-0.02522	0.03641	0.0317	-0.05366	-0.13817	0.12056	-0.01904
AIPGENE25495	0.40981	-0.00994	0.13618	-0.6514	0.32758	0.09199	0.42213	-0.05245
AIPGENE25496	0.54755	-0.01694	0.31295	-1.1628	0.32699		0.14801	-0.21298
AIPGENE25497	0.1577	0.1361	0.20707	-0.03838	0.20074	0.15543	0.31381	-0.1008
AIPGENE25498	0.07071	0.08066	0.00864	0.06173	-0.27262	-0.07492	-0.0738	-0.04516
AIPGENE25499	0.16685		0.0882		0.25296		0.21785	
AIPGENE25500	-0.38179	0.08748	-0.08236	-0.03834	-0.18382	0.03831	-0.26912	-0.1702
AIPGENE25501	0.5634		0.44161		0.3761		0.57396	
AIPGENE25502	-0.12066	-0.14227	0.06284	0.00644	0.09721	0.02304	-0.09187	0.27002
AIPGENE25503	-0.10005		-0.06604		0.15706		0.04362	
AIPGENE25504	0.30791		0.10228		0.23035		0.1062	
AIPGENE25505	0.14632	-0.03744	-0.02027	-0.05235	-0.2405	-0.13015	0.19066	-0.03133
AIPGENE25506	0.37105		0.58616		0.13929		0.06069	
AIPGENE25507	-0.40968		-0.09948		-0.46704		-0.43434	
AIPGENE25509	-0.18977		-0.0637		-0.0858		-0.14823	
AIPGENE25514	-0.5908		-0.37044		-0.06391		0.04186	
AIPGENE25515	0.04199		0.17049		0.00422		-0.07461	
AIPGENE25516	-0.08608		-0.21623		0.02009		0.29995	
AIPGENE25517	-0.12211		-0.21989		-0.08046		-0.24633	
AIPGENE25518	0.12238		0.09374		0.26008		0.14745	
AIPGENE25519	0.30661		0.29708		0.01891		0.48995	
AIPGENE25520	0.29274		-0.08423		0.6871		0.32385	
AIPGENE25521	-0.18468		0.20948		0.10366		0.16511	
AIPGENE25522	-0.28394		-0.06469		0.28667		-0.20915	
AIPGENE25523	-0.16227		0.09953		0.19043		0.31216	
AIPGENE25524	-0.22897		0.06434		-0.0673		-0.38898	
AIPGENE25525	0.19003		0.1407		0.17076		0.25859	
AIPGENE25526	-0.26414		-0.28083		-0.36593		-0.25736	
AIPGENE25527	0.54502		0.34179		0.46594		0.32542	
AIPGENE25528	-0.02579		0.03461		0.03266		-0.21335	
AIPGENE25530	-0.08832	-0.00791	-0.05203	-0.16695	0.02364		-0.07904	0.09803
AIPGENE25531	-0.96384		-0.37398		-0.67865		-0.13545	
AIPGENE25532	-0.13021		-0.11759		-0.21775		-0.16071	
AIPGENE25533	0.07449		-0.0092		-0.03077		0.02325	
AIPGENE25535	0.02456		-0.1977		-0.51616		-0.0576	
AIPGENE25536	-0.21866		0.23623		0.02436		0.26385	
AIPGENE25537	0.33706		0.47691		0.48614		0.44399	
AIPGENE25538	-0.11106		-0.27022		-0.02609		-0.13118	
AIPGENE25539	-0.20781		0.01443		0.16333		-0.00462	
AIPGENE25540	0.0515		0.01038		0.31579		-0.18213	
AIPGENE25541	-0.53788		-0.58335		0.1532		-0.46803	
AIPGENE25542	-0.1474		-0.42408		0.0097		-0.00427	
AIPGENE25544	0.23386		0.12596		0.08057		0.28321	
AIPGENE25545	0.42393	-0.01411	0.2079	0.01433	-0.03397	0.05255	0.15066	-0.03646
AIPGENE25546	-0.10836		0.01287		-0.1227		-0.27504	
AIPGENE25547	-0.35802		-0.05146		-0.32052		-0.44757	
AIPGENE25548	0.07298		-0.19164		0.04488	0.23264	0.02881	0.03899
AIPGENE25549	0.14244		-0.3691		-0.17465		-0.23271	
AIPGENE25550	0.92905		-0.36631		0.55178		-0.0622	
AIPGENE25551	-0.22564		-0.00821		-0.12553		0.23554	
AIPGENE25552	-0.50433		-0.27626		-0.09738		-0.62404	
AIPGENE25553	0.5444		-0.20763		-0.0345		-0.26875	
AIPGENE25554	0.25778		0.10934		0.08132		0.40655	
AIPGENE25555	-0.65958		-0.42587		0.00938		-0.25035	
AIPGENE25556	0.07961		0.10859		0.03211		-0.43546	
AIPGENE25557	-0.32866	-0.04427	-0.32042	-0.0866	-0.10992	0.00724	-0.57057	0.01229
AIPGENE25558	0.32211		-0.06209		0.45868		0.41672	
AIPGENE25559	-0.07673		-0.35945		-0.04265		-0.30574	
AIPGENE25560	-0.52717		-0.11726		-0.26506		-0.15922	
AIPGENE25561	0.27656		0.13566		0.15364		0.18883	
AIPGENE25562	0.28315	0.16064	-0.09512		-0.02141		0.15102	-0.04662
AIPGENE25564	-0.30302	0.0039	-0.23875	-0.10675	0.01861	0.08015	-0.3615	-0.13938
AIPGENE25565	-0.28577		-0.00181		-0.11829		-0.29221	
AIPGENE25566	0.04545	-0.16957	-0.15639	0.11385	-0.01123	0.07809	0.14241	-0.01597
AIPGENE25567	0.49469		0.14731		0.55067		0.17564	
AIPGENE25568	-0.45072		-0.09131		-0.23293		-0.4065	
AIPGENE25569	0.18957		0.12607		-0.31135		0.13249	
AIPGENE25570	-0.13854		0.3088		0.20531		0.04096	
AIPGENE25571	0.12474		0.09901		-0.18497		-0.25762	
AIPGENE25572	-0.78366		-0.4325		-0.09158		-0.8652	
AIPGENE25573	0.33704		0.37146		-0.53545		0.46036	
AIPGENE25574			-0.17719		0.40252			
AIPGENE25575	0.1474		-0.02285		0.13307		-0.05936	
AIPGENE25576	0.21965		0.1185		-0.03242		-0.06416	
AIPGENE25577	1.68363		-0.08674		-0.99144		-0.17217	
AIPGENE25578	-0.67299	-0.02214	-0.30006	-0.08455	-0.26562		-0.32372	-0.06203
AIPGENE25579	0.31754		-0.16699		0.09697		0.14479	
AIPGENE25580	-0.55961	-0.06471	-0.26589	-0.20316	-0.1425	-0.01192	-0.50258	0.12024
AIPGENE25582	-0.27486		-0.40035		-0.22863		-0.34093	
AIPGENE25583			0.3199					
AIPGENE25584	0.11109		-0.1285		0.04301		0.36314	
AIPGENE25585	0.02553		0.0182		0.11036		0.25746	
AIPGENE25586	-0.34801		-0.04901		0.08944		-0.08408	
AIPGENE25587	0.55756		0.19697		-0.20191		0.19027	
AIPGENE25588	0.30446		-0.07249		0.12567		0.33755	
AIPGENE25589	-0.50721		0.33414		0.88444		0.32717	
AIPGENE25590	-0.01181		-0.45616		-0.39357		-0.25555	
AIPGENE25591	0.23857		-0.10853		-0.16834		0.26841	
AIPGENE25592	0.89745		-0.01318				0.7135	
AIPGENE25593	0.10344		-0.13562		-0.10397		0.16244	
AIPGENE25594	-0.44647		-0.1015		-0.5678		-0.29927	
AIPGENE25595	0.33878		0.33779				0.24513	
AIPGENE25596	-0.71712		-0.1439		-0.45605		-0.49702	
AIPGENE25597	0.39397				0.01397		-0.06989	
AIPGENE25598	0.04009	0.00823	0.00494	0.04081	0.19106	-0.0221	-0.02285	0.00788
AIPGENE25599	0.17175		-0.13525		0.06367		0.14938	
AIPGENE25600	0.13547	-0.01569	0.12557	0.0617	0.1123	0.08245	0.05691	-0.03182
AIPGENE25601	0.07876		0.05583		0.0719		0.11237	
AIPGENE25602	0.086		0.20876		0.08864		0.03301	
AIPGENE25603	0.29798		-0.00446		0.16129	0.18964	0.16272	-0.03214
AIPGENE25604	-0.32552		-0.13217		-0.28638		-0.29751	
AIPGENE25605	0.34869		0.25716		0.35821		0.14058	
AIPGENE25606	-0.46398		-0.80779		-0.55552		-0.66483	
AIPGENE25608	0.44401		0.06691		0.30606		0.54846	
AIPGENE25609	0.34675		0.1552		0.11306		0.16752	
AIPGENE25610	-0.42533		-0.14241		-0.20476		0.03363	
AIPGENE25611	0.27536		-0.07327		-0.27661		-0.02814	
AIPGENE25612	0.12131		0.32483		0.15487		-0.2042	
AIPGENE25613	0.07691		0.24249		-0.04125		0.44504	
AIPGENE25614	0.13083		-0.00139		-0.01587		0.14867	
AIPGENE25615	-0.21358		-0.34735		-0.04873		-0.42442	
AIPGENE25616	0.0888		-0.26078		-0.40797		-0.19542	
AIPGENE25617	-0.09631		-0.03093		-0.21634		-0.27318	
AIPGENE25618	0.70198		0.51695		0.84669		0.84672	
AIPGENE25619	-0.24933		0.14024		0.06351		-0.17703	
AIPGENE25621	0.04472		-0.01721		0.00267		-0.00292	
AIPGENE25622	0.29308		0.26003		-0.0558		0.39881	
AIPGENE25623	0.1435		0.20521		-0.01626		0.02774	
AIPGENE25624	-0.04101		-0.09921		0.10646		-0.20804	
AIPGENE25625	0.1028		0.02406		-0.26813		0.12265	
AIPGENE25626	-0.53451	0.08618	-0.15037	-0.17397	-0.6039		-0.53916	0.02759
AIPGENE25627	0.35412	0.00755	0.2348	0.08511	0.52752	-0.10088	0.27095	-0.00873
AIPGENE25628	0.18287		0.03515		0.15406		-0.05428	
AIPGENE25629	-0.36677		-0.11012		-0.0518		0.19969	
AIPGENE25630	0.40448		0.06386		0.41108		0.21982	
AIPGENE25631	0.01953		0.10521		0.18107		0.07938	
AIPGENE25632	0.51022		0.14522		-0.14095		0.4211	
AIPGENE25635	-0.26621		0.27999				-0.95789	
AIPGENE25636	0.30593		0.11525		0.09116		0.06397	
AIPGENE25637	-0.39045		-0.22268		-0.1611		-0.41387	
AIPGENE25638	0.2514	-0.0943	-0.05645	-0.07312	0.04598	-0.01514	0.25692	-0.08244
AIPGENE25639	0.34263		-0.26493		-0.29381		-0.5499	
AIPGENE25640	-0.21624		-0.07323		-0.07349		-0.23436	
AIPGENE25641	-0.26816		-0.29822		0.05934		-0.17176	
AIPGENE25642	0.60819		0.67631		-0.21244		-0.40491	
AIPGENE25643	0.46023		0.09907		0.44831		0.56094	
AIPGENE25644	-0.06745		0.06011		-0.17823		-0.17616	
AIPGENE25645	-0.09044		0.00147		-0.13402		-0.1471	
AIPGENE25646	-0.30527		-0.15824		0.11953		-0.31199	
AIPGENE25648	0.05354		0.0023		0.18855		0.20689	
AIPGENE25649	-0.12376	-0.074	-0.07673	0.08652	0.09161		-0.13097	-0.03904
AIPGENE25650	0.07429		0.23584		0.38975		-0.07661	
AIPGENE25651	-0.08881		0.16373		-0.21553		-0.71964	
AIPGENE25652	0.50226		0.3333		0.806		0.65883	
AIPGENE25653	0.03741		-0.01204		-0.23438		0.12935	
AIPGENE25654	0.42182		0.4045		0.41974		0.41628	
AIPGENE25655	-0.30508		-0.07874		-0.13277		-0.20966	
AIPGENE25656	-0.09263		-0.88206		-0.38321		-0.48272	
AIPGENE25657			-0.39375					
AIPGENE25658	0.29832		0.05848		0.05038		0.31502	
AIPGENE25659	0.45971	0.08939	0.38891	-0.14911	0.24374	-0.10267	0.25249	0.03773
AIPGENE25660	0.0348		0.12062		-0.16545		0.06252	
AIPGENE25661	-0.09557		-0.06803		-0.1115		-0.17846	
AIPGENE25662	-0.11105		-0.01338		0.44428		0.14657	
AIPGENE25663	0.33641	0.19689	0.20209		0.04954	0.16305	0.26607	0.15141
AIPGENE25664	-0.30689		-0.13908		-0.47112		0.05419	
AIPGENE25665	-0.10974		-0.16044		-0.05257		-0.12727	
AIPGENE25666	0.19961		0.09488		0.25144		0.45824	
AIPGENE25667	0.19901		0.08671		-0.00574	0.47855	0.23853	-0.28721
AIPGENE25668	0.09411	-0.03249	-0.10359	-0.05996	0.12614	-0.04978	-0.00178	-0.03381
AIPGENE25669	-0.13405		-0.25532		0.08297		-0.1006	
AIPGENE25670	0.02109		0.2182		0.09949		-0.11738	
AIPGENE25671	-0.21593		0.0626				-0.45801	
AIPGENE25672	0.20468		0.12		0.13763		-0.03624	
AIPGENE25673	-0.31815		-0.28293		-0.08839		-0.31724	
